link;comentarios;data_comentario
https://g1.globo.com/educacao/noticia/2019/10/05/g1-lanca-ferramenta-com-informacoes-de-todas-as-escolas-do-brasil.ghtml;dei uma olhada basica em algumas escolas, e é surpreendente como a media de alunos é baixa e a aprovação é alta-;2019-10-05T11:41:30
https://g1.globo.com/educacao/noticia/2019/10/05/g1-lanca-ferramenta-com-informacoes-de-todas-as-escolas-do-brasil.ghtml;Países que mais investem na Educação tendem a ser mais ricos, com menos desigualdade social, com menores índices de violência, menos propensos à corrupção, e também tendem a ter os maiores níveis de felicidade da população.  Por que será que o Brasil não prioriza a Educação (corta investimentos na área), deixando-o nos últimos lugares no ranking mundial?;2019-10-05T10:18:20
https://g1.globo.com/educacao/noticia/2019/10/05/g1-lanca-ferramenta-com-informacoes-de-todas-as-escolas-do-brasil.ghtml;"Corte de investimento na Educação por 20 anos (PEC 241/2017); Desvio de R$ 3,7 bilhões destinada a Educação para o Fundo Eleitoral(desde 2018); Contigenciamento de 30% na Educação em 2019; BNCC/2019, exclusão de disciplinas importantes( como biologia, química, física, geografia e história) que antes eram obrigatórias no ensino médio para diminuir gastos. Sucateamento do IBGE com corte de 25% e redução do tamanho do questionário (Fim da transparência). Resumindo: Querem formar apenas trabalhadores para o mercado de trabalho e que sejam incapazes de questionar o mundo.";2019-10-05T10:20:06
https://g1.globo.com/educacao/noticia/2019/10/05/g1-lanca-ferramenta-com-informacoes-de-todas-as-escolas-do-brasil.ghtml;É que os países que mais investem em educação primeiro prioritizaram a economia. São países que primeiro abraçaram o liberalismo e o capitalismo. Enriqueceram e aí investiram. Se nós queremos ter a educação dos EUA, Finlandia ou coreia do sul, devemos fzer como eles. Abraçar o capitalismo. Caso contrário seremos como Cuba, em que as pessoas tem um diploma mas vivem na miséria. Aí não adianta nada. Para evoluirmos, temos que deixar o esquerdismo pra trás.;2019-10-05T10:26:04
https://g1.globo.com/educacao/noticia/2019/10/05/g1-lanca-ferramenta-com-informacoes-de-todas-as-escolas-do-brasil.ghtml;O mundo não precisa ser questionado, mas entendê-lo para melhorá-lo.;2019-10-05T10:34:08
https://g1.globo.com/educacao/noticia/2019/10/05/g1-lanca-ferramenta-com-informacoes-de-todas-as-escolas-do-brasil.ghtml;Na mentalidade da flávia, países que mais investem em educação tendem a ser mais ricos, ter mais qualidade de vida, menos corrupção. Porém, o que ela não enxerga é que na realidade é o contrario. Países ricos tendem a investir mais em educação. Eles investem mais porque sao ricos. Primeiro a economia, depois a educação. Caso contrario, Cuba, que investe em educação, seria riquíssima.;2019-10-05T10:48:31
https://g1.globo.com/educacao/noticia/2019/10/05/g1-lanca-ferramenta-com-informacoes-de-todas-as-escolas-do-brasil.ghtml;Sergio Fernandes precisa estudar mais interpretação de texto. Vida de gado, aceita tudo que o sistema( governo) lhe faz sem questionar o mundo( o sistema), porque não adquiriu capacidade de discernir por falta de conhecimento( Ensino).;2019-10-05T11:03:50
https://g1.globo.com/educacao/noticia/2019/10/05/g1-lanca-ferramenta-com-informacoes-de-todas-as-escolas-do-brasil.ghtml;kkkkkk  já olhou no portal da transparência da sua cidade, para ver o que fazem com o dinheiro da educação..?? mais investimento no Brasil, significa mais desvios.. Inocente.. ;2019-10-05T11:36:19
https://g1.globo.com/educacao/noticia/2019/10/05/g1-lanca-ferramenta-com-informacoes-de-todas-as-escolas-do-brasil.ghtml;"Gente olha que legal: Após prêmio em P'aris, cresce a c'ampanha pelo N'obel da P'az para L'ula.
";2019-10-05T06:49:23
https://g1.globo.com/educacao/noticia/2019/10/05/g1-lanca-ferramenta-com-informacoes-de-todas-as-escolas-do-brasil.ghtml;O que isso tem haver com o assunto acima, R.E.T.A.R.D.A.D.O ?;2019-10-05T07:50:35
https://g1.globo.com/educacao/noticia/2019/10/05/g1-lanca-ferramenta-com-informacoes-de-todas-as-escolas-do-brasil.ghtml;o assunto acima se refere ao ensino. caso você não saiba, L'ula foi o p'residente que mais criou e'scolas , foram mais de vinte u'niversidades e quase quinhentas e'scolas técnicas. ;2019-10-05T08:20:16
https://g1.globo.com/educacao/noticia/2019/10/05/g1-lanca-ferramenta-com-informacoes-de-todas-as-escolas-do-brasil.ghtml;...e a escola da CORRUPÇÃO tbm?;2019-10-05T08:31:54
https://g1.globo.com/educacao/noticia/2019/10/05/g1-lanca-ferramenta-com-informacoes-de-todas-as-escolas-do-brasil.ghtml;Então explica porque multiplicou o número de pessoas que só sabem assinar o nome?;2019-10-05T08:34:02
https://g1.globo.com/educacao/noticia/2019/10/05/g1-lanca-ferramenta-com-informacoes-de-todas-as-escolas-do-brasil.ghtml;Bertin, você deve ter sido colega de classe dele. Só pode.;2019-10-05T08:37:48
https://g1.globo.com/educacao/noticia/2019/10/05/g1-lanca-ferramenta-com-informacoes-de-todas-as-escolas-do-brasil.ghtml;Bertin, agradeça ao FHC, pois colocou a economia nos trilhos...;2019-10-05T09:05:43
https://g1.globo.com/educacao/noticia/2019/10/05/g1-lanca-ferramenta-com-informacoes-de-todas-as-escolas-do-brasil.ghtml;Censura detectada. G1 censurou meu comentário. ;2019-10-05T09:23:39
https://g1.globo.com/educacao/noticia/2019/10/05/g1-lanca-ferramenta-com-informacoes-de-todas-as-escolas-do-brasil.ghtml;"E'ducação: L'ula 10 vs 0 no Príncipe dos Sociólogos
O metalúrgicoAnalfa criou mais de vinte  u'niversidades. E o que fala f'rances não criou NENHUMA !";2019-10-05T10:12:24
https://g1.globo.com/educacao/noticia/2019/10/05/g1-lanca-ferramenta-com-informacoes-de-todas-as-escolas-do-brasil.ghtml;Os g'overnos do P'T fizeram uma verdadeira r'evolução na e'ducação do Brasil .foi o g'overno que mais i'nvestiu em ed'ucação incluindo T'emer. ;2019-10-05T10:16:13
https://g1.globo.com/educacao/noticia/2019/10/05/g1-lanca-ferramenta-com-informacoes-de-todas-as-escolas-do-brasil.ghtml;Por isso os índices refletem isso.. lembrando que a análise é até 2018. ;2019-10-05T11:38:14
https://g1.globo.com/educacao/noticia/2019/10/05/g1-lanca-ferramenta-com-informacoes-de-todas-as-escolas-do-brasil.ghtml;Muito bom material, mas continuo dizendo que os MUNICÍPIOS, deveriam assumir o Ensino Básico e Médio, ( COM MAIS RECURSOS ), o Estado deveria focar no Ensino Técnico de Formação para o Mercado de Trabalho com essas novas tecnologias, atividades e formação empresarial ( muito importante ), ensino superior, os Estados sairiam fora, focariam no Técnico e o Federal e as Particulares,  continuariam , mas teria que ser pago em parte pelos alunos. Eh isso.;2019-10-05T11:36:26
https://g1.globo.com/educacao/noticia/2019/10/05/g1-lanca-ferramenta-com-informacoes-de-todas-as-escolas-do-brasil.ghtml;Essa matéria me fez lembrar que houve uma década em que o governo realmente se preocupou com o ensino brasileiro fazendo a tão necessitada Reforma Ortográfica e universidade para todos. Construiu 436 escolas técnicas, 19 Universidades Federais do zero e ampliou centenas de outros com novos cursos. Criou FIES, Pronatec, Prouni, Ciência sem Fronteiras... Teve a maior queda de analfabetismo da história de 4,8%. Com a economia aquecida e melhora do padrão de vida, milhares então puderam  fazer a tão sonhada faculdade e ter seu diploma de doutor. Saudades da década de ouro.;2019-10-05T09:41:31
https://g1.globo.com/educacao/noticia/2019/10/05/g1-lanca-ferramenta-com-informacoes-de-todas-as-escolas-do-brasil.ghtml;Sim Fernanda, pena que essa ilusão não se mantém pq tem que ter dinheiro não desviado para manter isso né, e como não tem como não desviar não conseguiram manter o ritmo. Alem disso a qualidade dessa educação que vc fala é orrivel, meu irmão nunca foi numa escola fez supletivo e em 1 ano e meio sem ir na escola conseguiu  seu diploma de ensino médio completo, isso você chama de educação?;2019-10-05T09:53:50
https://g1.globo.com/educacao/noticia/2019/10/05/g1-lanca-ferramenta-com-informacoes-de-todas-as-escolas-do-brasil.ghtml;é e não é, Fernanda... veja o número de analfabetos funcionais que têm por aí, vide a eleição do Bozo. Não foi ruim mas tbm não foi essa maravilha toda, não foi priorizada a qualidade, principalmente na educação básica. A educação é a solução, mas isso nunca foi realmente levado a sério por nenhum governo.;2019-10-05T10:01:49
https://g1.globo.com/educacao/noticia/2019/10/05/g1-lanca-ferramenta-com-informacoes-de-todas-as-escolas-do-brasil.ghtml;Orrível é o seu Português...;2019-10-05T10:02:34
https://g1.globo.com/educacao/noticia/2019/10/05/g1-lanca-ferramenta-com-informacoes-de-todas-as-escolas-do-brasil.ghtml;Vai ser BURRA assim lá em Curitiba na PF;2019-10-05T10:03:21
https://g1.globo.com/educacao/noticia/2019/10/05/g1-lanca-ferramenta-com-informacoes-de-todas-as-escolas-do-brasil.ghtml;PT destruiu a educação e criou um monte de gente burra que elegeu Bozo;2019-10-05T10:28:40
https://g1.globo.com/educacao/noticia/2019/10/05/g1-lanca-ferramenta-com-informacoes-de-todas-as-escolas-do-brasil.ghtml;E meteu ideologia socialista nas escolas e universidades ;2019-10-05T11:13:21
https://g1.globo.com/educacao/noticia/2019/10/05/g1-lanca-ferramenta-com-informacoes-de-todas-as-escolas-do-brasil.ghtml;"Não consegui verificar a informação que desejada. A ferramenta de contato com o G1 não ajuda. Você ""conversa"" somente com uma máquina. Portanto, respostas automáticas. Tentei verificar, por exemplo, sobre determinada escola. Não tem qualquer informação sobre ela. A ferramenta de busca é deficiente. Infelizmente uma ótima iniciativa, mas não ajuda !!!";2019-10-05T11:34:46
https://g1.globo.com/educacao/noticia/2019/10/05/g1-lanca-ferramenta-com-informacoes-de-todas-as-escolas-do-brasil.ghtml;Mas os dados são desta época de ouro.. kkkk afinal é de 2018, com toda a estrutura de ensino da década.. Esquerdista é piada pronta mesmo.. ;2019-10-05T11:34:57
https://g1.globo.com/educacao/noticia/2019/10/05/g1-lanca-ferramenta-com-informacoes-de-todas-as-escolas-do-brasil.ghtml;são muntas esc0las mais a mai0ria são deficitárias em estrutura e saniamento. profeçores desqualificad0s, que só veve fazendo greve e num sabe de nada. alun0s cheirad0res de cola de sapateir0 e que num sabe escrever uma linha. minhas c0ndolenç.as;2019-10-05T09:42:20
https://g1.globo.com/educacao/noticia/2019/10/05/g1-lanca-ferramenta-com-informacoes-de-todas-as-escolas-do-brasil.ghtml;TÁ DE BRINCADEIRA?!?!;2019-10-05T11:11:25
https://g1.globo.com/educacao/noticia/2019/10/05/g1-lanca-ferramenta-com-informacoes-de-todas-as-escolas-do-brasil.ghtml;Todos esses dados demonstram a superioridade das escolas privadas. Elas são melhores mesmo sendo muito mais  economicas(lembre-se que mais da metade da mensalidade da escola privada vai pra pagar impostos). Se abolirmos os impostos sobre a educação, sobre a mao de obra dos professores, sobre os materiais escolares, facilitar a abertura de escola(em vez da atual burocracia), permitir as escolas de terem seu próprio método de ensino(em vez de seguir regras impostas pelo MEC), aí teremos um educação capitalista e as coisas evoluirão. A solução é menos estado, não mais. ;2019-10-05T11:09:48
https://g1.globo.com/educacao/noticia/2019/10/05/g1-lanca-ferramenta-com-informacoes-de-todas-as-escolas-do-brasil.ghtml;Por favor, confiram a plataforma, pois não constam as unidades escolares da Rede Estadual de Ensino do Estado do Rio de Janeiro. Pesquisei e não localizei nem uma.;2019-10-05T10:47:11
https://g1.globo.com/educacao/noticia/2019/10/05/g1-lanca-ferramenta-com-informacoes-de-todas-as-escolas-do-brasil.ghtml;Serio que o G1 deve esse trabalho, durante as esquerdalhas nunca lhe esse tipo de reportagem etc...agora eles estão preocupados com a educação...? será ou e pro culpar o atual governo...? esperamos para ver...;2019-10-05T10:42:34
https://g1.globo.com/educacao/noticia/2019/10/05/g1-lanca-ferramenta-com-informacoes-de-todas-as-escolas-do-brasil.ghtml;"é cada um que aparece kkkk
";2019-10-05T10:46:47
https://g1.globo.com/educacao/noticia/2019/10/05/g1-lanca-ferramenta-com-informacoes-de-todas-as-escolas-do-brasil.ghtml;As escolas públicas em últimos lugares em 99% das comparações, e ainda queriam eleger o Maldad que nem para ministro da educação serviu , nem para prefeito, queriam esse incompetente para presidente.;2019-10-05T08:36:50
https://g1.globo.com/educacao/noticia/2019/10/05/g1-lanca-ferramenta-com-informacoes-de-todas-as-escolas-do-brasil.ghtml;Reclamamos do Bozo, mas eu agradeço todos dias, por ter nos livrado da quadrilha responsável pelo maior esquema de corrupção já existente no mundo.;2019-10-05T08:48:27
https://g1.globo.com/educacao/noticia/2019/10/05/g1-lanca-ferramenta-com-informacoes-de-todas-as-escolas-do-brasil.ghtml;"me desculpa,mas trocaram uma quadrilha por uma milicia 
";2019-10-05T08:53:38
https://g1.globo.com/educacao/noticia/2019/10/05/g1-lanca-ferramenta-com-informacoes-de-todas-as-escolas-do-brasil.ghtml;Gente se em 16 anos nossos rankings da educação pública continua sendo o pior, sendo que os pagadores de impostos pagam por aluno muito mais que uma escola particular, algo errado tinha, e temos que apoiar outra estratégia, qualquer estratégia diferente das aplicadas os 16 anos anteriores é válida, por que a única coisa que está comprovada estatisticamente é que os especialistas que governaram não sabem é de nada.;2019-10-05T09:17:25
https://g1.globo.com/educacao/noticia/2019/10/05/g1-lanca-ferramenta-com-informacoes-de-todas-as-escolas-do-brasil.ghtml;Diego LAMBE BOTAS não deve ter nem ensino médio. ;2019-10-05T09:26:36
https://g1.globo.com/educacao/noticia/2019/10/05/g1-lanca-ferramenta-com-informacoes-de-todas-as-escolas-do-brasil.ghtml;Evandro Brunetto perfeita definição!;2019-10-05T10:34:15
https://g1.globo.com/educacao/noticia/2019/10/05/g1-lanca-ferramenta-com-informacoes-de-todas-as-escolas-do-brasil.ghtml;Fora grobo         ixo;2019-10-05T10:40:23
https://g1.globo.com/educacao/noticia/2019/10/05/g1-lanca-ferramenta-com-informacoes-de-todas-as-escolas-do-brasil.ghtml;Só uma pergunta: não seria Raios -X ? A pesquisa deveria começar em casa, G1.;2019-10-05T10:39:12
https://g1.globo.com/educacao/noticia/2019/10/05/g1-lanca-ferramenta-com-informacoes-de-todas-as-escolas-do-brasil.ghtml;A educação no Brasil não vai melhorar em um passe de mágica. O estrago foi e é tão grande que exige foco da sociedade inteira, mas como não se consegue ver um palmo a frente do nariz, então... Ademais, qual é o caminho a seguir? Está todo mundo perdido. Os especialistas mais atrapalham do que ajudam.;2019-10-05T10:38:56
https://g1.globo.com/educacao/noticia/2019/10/05/g1-lanca-ferramenta-com-informacoes-de-todas-as-escolas-do-brasil.ghtml;G1 vai monitorar 180 mil escolas? Será que se o resultado for satisfatório será divulgado os números reais??? Duvido;2019-10-05T10:32:28
https://g1.globo.com/educacao/noticia/2019/10/05/g1-lanca-ferramenta-com-informacoes-de-todas-as-escolas-do-brasil.ghtml;Ficou excelente. Parabéns.;2019-10-05T10:17:01
https://g1.globo.com/educacao/noticia/2019/10/05/g1-lanca-ferramenta-com-informacoes-de-todas-as-escolas-do-brasil.ghtml;E  ferramenta que mede a capacidade pessoas que compõem o governo brasileiro?  Voces têm também?;2019-10-05T09:20:40
https://g1.globo.com/educacao/noticia/2019/10/05/g1-lanca-ferramenta-com-informacoes-de-todas-as-escolas-do-brasil.ghtml;Muto.boa iniciativa. Seria possível incluir aspectos relacionados à segurança?;2019-10-05T10:08:55
https://g1.globo.com/educacao/noticia/2019/10/05/g1-lanca-ferramenta-com-informacoes-de-todas-as-escolas-do-brasil.ghtml;Essa ferramenta por acaso é para detonar nosso presidente ? Esses jornalistas so fazem isso !;2019-10-05T10:02:03
https://g1.globo.com/educacao/noticia/2019/10/05/g1-lanca-ferramenta-com-informacoes-de-todas-as-escolas-do-brasil.ghtml;"Devido as cotas nas universidades, cada vez mais pais estão colocando seus filhos nas escolas públicas, em busca da cota, já que para entrar em universidade pública  não é mais sobre estudar, mas sim se vitimizar. So que escolas públicas são péssimas. Ou seja, o povo brasileiro, em busca de entrar nas universidades, está estudando menos e com pior qualidade. Parabéns aos esquerdistas por essa ""conquista"".";2019-10-05T10:01:08
https://g1.globo.com/educacao/noticia/2019/10/05/g1-lanca-ferramenta-com-informacoes-de-todas-as-escolas-do-brasil.ghtml;um portal que ataca crianças simplesmente por estar ao lado do presidente com certeza deve ter muita moral pra fazer pesquisa sobre educação. ;2019-10-05T09:53:55
https://g1.globo.com/educacao/noticia/2019/10/05/g1-lanca-ferramenta-com-informacoes-de-todas-as-escolas-do-brasil.ghtml;Plágio. Isso tudo o Qedu já faz, e melhor. Não é exclusividade. É o Qedu com o nome do G1.;2019-10-05T09:59:31
https://g1.globo.com/educacao/noticia/2019/10/05/g1-lanca-ferramenta-com-informacoes-de-todas-as-escolas-do-brasil.ghtml;"Federalização das escolas públicas é a solução. O governo poderia criar um modelo de ensino que atingiria todas os níveis e regiões do Brasil. A única saída para o Brasil é a educação. Infeliz as declarações do ministro, pós ele deveria falar de soluções e não punições. Na realidade essa pesquisa mostra o quanto crianças e jovens buscam conhecimento sem o mínimo de estrutura . Nossa constituição determina  que o governo promova  educação, saúde e segurança, nos falta tudo. ""Ainda sonhamos em viver os direitos constitucionais"". 
";2019-10-05T09:41:46
https://g1.globo.com/educacao/noticia/2019/10/05/g1-lanca-ferramenta-com-informacoes-de-todas-as-escolas-do-brasil.ghtml;Fernanda por que essa ilusão não se manteve e assim estaríamos muito bem até  hj ? Será que isso tudo não foi ilusão?;2019-10-05T09:49:32
https://g1.globo.com/educacao/noticia/2019/10/05/g1-lanca-ferramenta-com-informacoes-de-todas-as-escolas-do-brasil.ghtml;ENQUANTO NAO MELHORAR ENSINO BASICO, AS ESCOLAS NAO MELHORAM, NAO ADIANTA COTAS, ;2019-10-05T09:49:15
https://g1.globo.com/educacao/noticia/2019/10/05/g1-lanca-ferramenta-com-informacoes-de-todas-as-escolas-do-brasil.ghtml;Não confio em notícias do ge1m.;2019-10-05T09:48:06
https://g1.globo.com/educacao/noticia/2019/10/05/g1-lanca-ferramenta-com-informacoes-de-todas-as-escolas-do-brasil.ghtml;A educação no Brasil, específicamente a pública , principalmente,  a de nível superior, tá uma Maravilha , né ???  Deixem de HIPOCRISIA, deixem de ser CANALHAS. Enfim, alguma coisa tem que ser feita. Já que a EXTREMA ESQUERDA brasileira, só piorou o sistema de ensino, alguém, algum Governo, tem que propor mudanças, visando melhorar essa deficiência. Como está , não pode ficar . ;2019-10-05T09:47:58
https://g1.globo.com/educacao/noticia/2019/10/05/g1-lanca-ferramenta-com-informacoes-de-todas-as-escolas-do-brasil.ghtml;G1 lança e quer que o povo confie? Aí é demais...;2019-10-05T09:35:03
https://g1.globo.com/educacao/noticia/2019/10/05/g1-lanca-ferramenta-com-informacoes-de-todas-as-escolas-do-brasil.ghtml;Burro é quem acha que é simples assim, eles colocam fontes e tbm os dados das escolas, se quiser, pode consultar com a própria escola. ;2019-10-05T09:38:09
https://g1.globo.com/educacao/noticia/2019/10/05/g1-lanca-ferramenta-com-informacoes-de-todas-as-escolas-do-brasil.ghtml;São dados científicos e eles pode responder processos se os manipularem. Seja eleitor de quem quiser, mas seja imparcial. ;2019-10-05T09:41:05
https://g1.globo.com/educacao/noticia/2019/10/05/g1-lanca-ferramenta-com-informacoes-de-todas-as-escolas-do-brasil.ghtml;*podem;2019-10-05T09:41:18
https://g1.globo.com/educacao/noticia/2019/10/05/g1-lanca-ferramenta-com-informacoes-de-todas-as-escolas-do-brasil.ghtml;Raio X da mídiaVendida: G1GloboUOLFolhaLIXOLIXOLIXOESGOTO;2019-10-05T09:41:17
https://g1.globo.com/educacao/noticia/2019/10/05/g1-lanca-ferramenta-com-informacoes-de-todas-as-escolas-do-brasil.ghtml;Olha, dizer que todas as escolas do país estão nessa ferramenta é um equívoco, pois o colégio que estudei a vida inteira em Aracaju/SE, o Colégio Dinâmico, não está nessa ferramenta. ;2019-10-05T09:41:01
https://g1.globo.com/educacao/noticia/2019/10/05/g1-lanca-ferramenta-com-informacoes-de-todas-as-escolas-do-brasil.ghtml;teste;2019-10-05T09:33:13
https://g1.globo.com/educacao/noticia/2019/10/05/g1-lanca-ferramenta-com-informacoes-de-todas-as-escolas-do-brasil.ghtml;Estou usando e comparando onde minha filha estuda e onde ela irá estudar!!!!;2019-10-05T09:32:00
https://g1.globo.com/educacao/noticia/2019/10/05/g1-lanca-ferramenta-com-informacoes-de-todas-as-escolas-do-brasil.ghtml;Bacana. Esse tipo de matéria agrega valor para a sociedade!!!! ;2019-10-05T09:31:11
https://g1.globo.com/educacao/noticia/2019/10/05/g1-lanca-ferramenta-com-informacoes-de-todas-as-escolas-do-brasil.ghtml;Sugiro a inserção dos dados de segurança contra incêndio e pânico nas escolas. Nossos jovens e crianças precisam de proteção.;2019-10-05T09:29:32
https://g1.globo.com/educacao/noticia/2019/10/05/g1-lanca-ferramenta-com-informacoes-de-todas-as-escolas-do-brasil.ghtml;"A matéria até que é interessante, mas não sobra um espaço, mesmo que seje pequeno, para dar boas notícias do novo governo? Tem bastante coisa nas gavetas de vocês, sempre muito bem informados.
Nós brasileiros, estamos sedentos de boas novas.
Ajudem a gente sofrida desse nosso Brasil !";2019-10-05T08:31:10
https://g1.globo.com/educacao/noticia/2019/10/05/g1-lanca-ferramenta-com-informacoes-de-todas-as-escolas-do-brasil.ghtml;"Que diabos esse novo governo fez de bom até agora? Pelo que eu saiba, só cortou tudo quanto é investimentos, diminuiu a quantidade de Ministérios, mas aumentou as despesas com o pessoal dele; tirou vários programas sociais... e o país só piorou. ";2019-10-05T08:45:21
https://g1.globo.com/educacao/noticia/2019/10/05/g1-lanca-ferramenta-com-informacoes-de-todas-as-escolas-do-brasil.ghtml;fora BOZO!;2019-10-05T09:04:39
https://g1.globo.com/educacao/noticia/2019/10/05/g1-lanca-ferramenta-com-informacoes-de-todas-as-escolas-do-brasil.ghtml;"""SEJE""  KKKKKKKKKKKKKKKKKKKKKKKKKKKK";2019-10-05T09:14:03
https://g1.globo.com/educacao/noticia/2019/10/05/g1-lanca-ferramenta-com-informacoes-de-todas-as-escolas-do-brasil.ghtml;seje ou seja, eu entendi o recado, não sou ignorante.;2019-10-05T09:16:51
https://g1.globo.com/educacao/noticia/2019/10/05/g1-lanca-ferramenta-com-informacoes-de-todas-as-escolas-do-brasil.ghtml;Tem gente  com sérios problemas cognitivos...  Querem responsabilizar o atual Presidente, que tomou posse este ano - pelas mazelas dos  30 anos anteriores???;2019-10-05T09:14:41
https://g1.globo.com/educacao/noticia/2019/10/05/g1-lanca-ferramenta-com-informacoes-de-todas-as-escolas-do-brasil.ghtml;na cabecinha deles é isso ai, ainda bem que temos a nossa né?;2019-10-05T09:16:08
https://g1.globo.com/educacao/noticia/2019/10/05/g1-lanca-ferramenta-com-informacoes-de-todas-as-escolas-do-brasil.ghtml;Gi, suas noticias são tendenciosas, manipuladoras e por consequência irrelevantes. Suas pesquisas servem a interesses politicos. ;2019-10-05T09:15:02
https://g1.globo.com/educacao/noticia/2019/10/05/g1-lanca-ferramenta-com-informacoes-de-todas-as-escolas-do-brasil.ghtml;Que pena que o atual governo quer destruir a educação do país, cortando verbas, implantando ideologia, desmontando o que foi construído com muito esforço. Acredito que faltou propaganda do governo de esquerda, sobre os programas como Prouni, Ciências sem fronteira, escola de tempo integral. Eram tão normal, tão natural que as pessoas pensaram que sempre existiu e que sempre existiria, mas a dura realidade está batendo a porta. O atual governo vai criar um monte de rôbos analfabetos, uma massa facil de manobrar. Que pena, mas 2022 vem ai, FLAVIO DINO presidente.;2019-10-05T09:01:06
https://g1.globo.com/educacao/noticia/2019/10/05/g1-lanca-ferramenta-com-informacoes-de-todas-as-escolas-do-brasil.ghtml;As poucas escolas que consultei, nesta ferramenta do G1, não conferem com a realidade.;2019-10-05T08:34:13
https://g1.globo.com/educacao/noticia/2019/10/05/g1-lanca-ferramenta-com-informacoes-de-todas-as-escolas-do-brasil.ghtml;"verdade,pois a realidade das escolas e beeemm diferente
";2019-10-05T08:55:14
https://g1.globo.com/educacao/noticia/2019/10/05/g1-lanca-ferramenta-com-informacoes-de-todas-as-escolas-do-brasil.ghtml;Faça a sua parte, estude.;2019-10-05T08:42:56
